sample no,fname,ix,iy,totalint,totalcoll,region,center,rho_new,Dnew2,wa2,wdist2,Diameter2,Group,Sample,State,zone
599205,80_5.txt,5,80,1.507526,0.009891,cp,4.90808,1.995122,65.738781,0.004042,0.513342,98.396164,ribosetreated,aged_control,loaded,CP
599205,80_7.txt,7,80,1.534313,0.008579,cp,3.499857,1.510181,66.692204,0.001497,0.463556,35.082225,ribosetreated,aged_control,loaded,CP
599205,80_8.txt,8,80,1.427245,0.015445,cp,3.516247,1.678504,66.918319,0.002225,0.518653,28.560173,ribosetreated,aged_control,loaded,CP
599205,80_9.txt,9,80,1.466806,0.009755,cp,4.749217,1.800983,66.952922,0.002477,0.517442,34.129468,ribosetreated,aged_control,loaded,CP
599205,80_10.txt,10,80,1.310441,0.019636,cp,5.384436,1.634916,66.35215,0.004522,0.561278,49.163866,ribosetreated,aged_control,loaded,CP
599205,80_11.txt,11,80,1.411092,0.006356,cp,10.111629,1.597251,66.606851,0.001833,0.444862,43.903889,ribosetreated,aged_control,loaded,CP
599205,80_12.txt,12,80,1.553584,0.014982,cp,185.644814,2.051208,66.941727,0.004886,0.605701,30.767096,ribosetreated,aged_control,loaded,CP
599205,81_0.txt,0,81,1.736189,0.019017,cp,5.610885,1.975223,67.049386,0.003426,0.523705,28.67467,ribosetreated,aged_control,loaded,CP
599205,81_1.txt,1,81,1.740598,0.012552,cp,6.554135,2.263014,66.908944,0.003164,0.435655,32.379942,ribosetreated,aged_control,loaded,CP
599205,81_3.txt,3,81,1.694032,0.006475,cp,14.0635,2.277564,65.466145,0.007475,0.45245,65.496924,ribosetreated,aged_control,loaded,CP
599205,81_4.txt,4,81,1.585652,0.018102,cp,5.38262,2.138577,66.657624,0.003705,0.475017,29.485913,ribosetreated,aged_control,loaded,CP
599205,81_6.txt,6,81,1.60283,0.011877,cp,-0.759979,1.885121,67.068889,0.001433,0.505739,32.158406,ribosetreated,aged_control,loaded,CP
599205,81_8.txt,8,81,1.421488,0.007067,cp,4.506773,2.060363,66.831445,0.003608,0.492654,28.448655,ribosetreated,aged_control,loaded,CP
599205,81_10.txt,10,81,1.369813,0.006587,cp,4.692624,1.145063,67.372528,0.003786,2.140006,25.238422,ribosetreated,aged_control,loaded,CP
599205,81_11.txt,11,81,1.455104,0.024371,cp,5.973455,1.521282,66.894219,0.004397,0.624206,36.771292,ribosetreated,aged_control,loaded,CP
599205,81_12.txt,12,81,1.646161,0.010903,cp,4.341953,1.95099,66.44743,0.00309,0.471435,46.992334,ribosetreated,aged_control,loaded,CP
599205,82_0.txt,0,82,1.877584,0.024668,cp,-0.128514,1.94384,67.267757,0.002594,0.54669,30.478531,ribosetreated,aged_control,loaded,CP
599205,82_1.txt,1,82,1.902432,0.011514,cp,6.999223,1.765367,66.058579,0.003986,0.472633,79.830784,ribosetreated,aged_control,loaded,CP
599205,82_2.txt,2,82,2.01978,0.003056,cp,6.633436,1.865675,68.325232,0.004646,0.483145,21.178306,ribosetreated,aged_control,loaded,CP
599205,82_3.txt,3,82,1.733293,0.00919,cp,8.300924,2.210721,65.253764,0.005551,0.4057,385.005173,ribosetreated,aged_control,loaded,CP
599205,82_4.txt,4,82,1.684198,0.016755,cp,3.436662,2.098714,66.855056,0.003115,0.468927,30.696586,ribosetreated,aged_control,loaded,CP
599205,82_6.txt,6,82,1.828865,0.012079,cp,5.515407,1.567496,66.628214,0.005437,0.667048,32.68107,ribosetreated,aged_control,loaded,CP
599205,82_7.txt,7,82,1.572318,0.016206,cp,10.756653,1.983886,66.816663,0.001601,0.416416,45.306969,ribosetreated,aged_control,loaded,CP
599205,82_8.txt,8,82,1.523525,0.020825,cp,1.956897,1.686384,66.754848,0.004233,0.581636,29.176756,ribosetreated,aged_control,loaded,CP
599205,82_9.txt,9,82,1.73251,0.011436,cp,6.237832,2.0927,66.749643,0.004507,0.468869,31.356573,ribosetreated,aged_control,loaded,CP
599205,82_10.txt,10,82,1.806574,0.011088,cp,8.809134,1.859206,67.159532,0.001554,0.472633,38.613093,ribosetreated,aged_control,loaded,CP
599205,82_11.txt,11,82,1.638395,0.011188,cp,3.265811,2.075555,67.007284,0.005732,0.514412,29.178903,ribosetreated,aged_control,loaded,CP
599205,82_12.txt,12,82,1.720375,0.017712,cp,5.207136,1.843774,66.693202,0.003386,0.523153,35.477638,ribosetreated,aged_control,loaded,CP
599205,83_0.txt,0,83,2.109339,0.005662,cp,182.262576,2.289659,66.100557,0.003189,0.527628,75.817531,ribosetreated,aged_control,loaded,CP
599205,83_1.txt,1,83,2.04538,0.012814,cp,7.045644,1.807367,66.632421,0.002967,0.47506,61.369943,ribosetreated,aged_control,loaded,CP
599205,83_2.txt,2,83,2.009616,0.023766,cp,7.756828,2.131384,66.910282,0.001393,0.393947,43.881041,ribosetreated,aged_control,loaded,CP
599205,83_4.txt,4,83,1.874176,0.023928,cp,11.761081,2.128986,66.90659,0.00249,0.391802,27.107965,ribosetreated,aged_control,loaded,CP
599205,83_5.txt,5,83,1.974816,0.029005,cp,2.265211,1.622692,66.731505,0.005875,0.725248,32.374862,ribosetreated,aged_control,loaded,CP
599205,83_6.txt,6,83,2.074697,0.029694,cp,5.651307,1.823461,65.640135,0.004217,0.472633,367.172769,ribosetreated,aged_control,loaded,CP
599205,83_8.txt,8,83,1.681049,0.008674,cp,9.686476,2.527593,67.073871,0.001443,0.386774,26.766451,ribosetreated,aged_control,loaded,CP
599205,83_9.txt,9,83,1.89021,0.003981,cp,7.046708,1.768065,66.719107,0.003722,0.550299,27.908569,ribosetreated,aged_control,loaded,CP
599205,83_10.txt,10,83,1.967813,0.013981,cp,3.273436,2.396338,66.661341,0.002303,0.450264,37.015628,ribosetreated,aged_control,loaded,CP
599205,84_1.txt,1,84,2.405129,0.014695,cp,4.954503,2.044066,66.726134,0.006825,0.46475,41.305327,ribosetreated,aged_control,loaded,CP
599205,84_2.txt,2,84,2.336823,0.004087,cp,5.590581,2.290866,66.91931,0.0002,0.392236,41.960389,ribosetreated,aged_control,loaded,CP
599205,84_3.txt,3,84,1.944546,0.020822,cp,5.89645,1.978537,66.458702,0.003222,0.465862,41.629019,ribosetreated,aged_control,loaded,CP
599205,84_4.txt,4,84,2.087748,0.04239,cp,7.917801,2.603453,67.640137,0.004176,0.444907,26.33912,ribosetreated,aged_control,loaded,CP
599205,84_7.txt,7,84,2.265839,0.049205,cp,2.532187,1.729701,65.811548,0.005139,0.573682,353.68076,ribosetreated,aged_control,loaded,CP
599205,84_8.txt,8,84,2.008431,0.008561,cp,2.516281,2.077594,66.762843,0.000629,0.472632,38.532069,ribosetreated,aged_control,loaded,CP
599205,84_9.txt,9,84,2.185265,0.020622,cp,6.231684,1.70844,66.481812,0.002812,0.473727,34.719465,ribosetreated,aged_control,loaded,CP
599205,84_10.txt,10,84,2.189168,0.015809,cp,2.024819,1.969767,66.530633,0.002728,0.503268,32.95326,ribosetreated,aged_control,loaded,CP
599205,84_11.txt,11,84,2.253295,0.008208,cp,3.105115,2.091001,66.709066,0.005696,0.497908,30.173901,ribosetreated,aged_control,loaded,CP
599205,84_12.txt,12,84,2.30837,0.007027,cp,7.996417,2.1901,65.855863,0.003922,0.408727,111.119066,ribosetreated,aged_control,loaded,CP
599205,85_2.txt,2,85,3.458813,0.001428,tb,12.975482,2.6946,64.562889,0.002727,0.371579,311.381717,ribosetreated,aged_control,loaded,TB
599205,85_3.txt,3,85,2.995402,0.034079,tb,5.033499,2.005241,67.728407,0.003246,0.469556,22.974698,ribosetreated,aged_control,loaded,TB
599205,85_6.txt,6,85,3.446305,0.020732,tb,3.086781,1.842869,66.335306,0.00314,0.451578,147.701574,ribosetreated,aged_control,loaded,TB
599205,85_7.txt,7,85,3.030164,0.013849,tb,6.073939,1.581354,67.089386,0.005326,0.502204,40.458285,ribosetreated,aged_control,loaded,TB
599205,85_8.txt,8,85,2.667041,0.007536,cp,8.501675,1.989096,66.674997,0.00406,0.382545,41.726862,ribosetreated,aged_control,loaded,CP
599205,85_9.txt,9,85,2.960569,0.004637,tb,8.911729,2.037959,67.009914,0.004776,0.433489,27.721154,ribosetreated,aged_control,loaded,TB
599205,85_10.txt,10,85,3.229374,0.007608,tb,10.131268,2.012524,67.160955,0.004928,0.394023,202.108123,ribosetreated,aged_control,loaded,TB
599205,85_11.txt,11,85,3.188356,0.037196,tb,7.109803,2.483231,66.929875,0.00475,0.393259,30.852161,ribosetreated,aged_control,loaded,TB
599205,85_12.txt,12,85,2.995635,0.008621,tb,6.768086,1.970633,66.759302,0.007537,0.521641,35.542866,ribosetreated,aged_control,loaded,TB
599205,86_0.txt,0,86,3.93926,0.031665,tb,3.987149,1.560774,67.295142,0.005955,0.534509,29.231458,ribosetreated,aged_control,loaded,TB
599205,86_1.txt,1,86,4.404184,0.046781,tb,10.11697,1.435843,67.207691,0.002961,0.534049,34.769258,ribosetreated,aged_control,loaded,TB
599205,86_2.txt,2,86,3.967789,0.068402,tb,8.727041,2.425955,67.507752,0.002327,0.422108,23.970689,ribosetreated,aged_control,loaded,TB
599205,86_4.txt,4,86,3.992008,0.038651,tb,17.011608,2.754632,65.790264,0.002495,0.320213,62.751468,ribosetreated,aged_control,loaded,TB
599205,86_5.txt,5,86,4.259324,0.0539,tb,6.345292,1.577203,67.156928,0.0002,0.472633,44.988483,ribosetreated,aged_control,loaded,TB
599205,86_7.txt,7,86,4.153001,0.051152,tb,2.775488,1.28572,66.904668,0.000412,0.67474,31.276475,ribosetreated,aged_control,loaded,TB
599205,86_9.txt,9,86,3.678404,0.03416,tb,3.567403,1.571307,66.922512,0.000264,0.617751,34.929699,ribosetreated,aged_control,loaded,TB
599205,86_11.txt,11,86,4.47429,0.056797,tb,-1.198918,1.790097,65.453043,0.0002,0.422105,9.556483,ribosetreated,aged_control,loaded,TB
599205,87_0.txt,0,87,3.56651,0.068874,tb,12.413544,1.583958,66.936277,0.002075,0.435532,33.912851,ribosetreated,aged_control,loaded,TB
599205,87_2.txt,2,87,3.854776,0.03385,tb,9.494538,1.607799,66.109572,0.003196,0.504779,37.287913,ribosetreated,aged_control,loaded,TB
599205,87_3.txt,3,87,3.864076,0.069792,tb,10.248315,2.608443,65.521843,0.004779,0.37158,199.197361,ribosetreated,aged_control,loaded,TB
599205,87_4.txt,4,87,3.979491,0.061107,tb,12.988546,1.62139,66.855621,0.006485,1.718687,371.814401,ribosetreated,aged_control,loaded,TB
599205,87_8.txt,8,87,3.58866,0.095937,tb,182.188714,2.219872,66.289441,0.005495,0.615203,41.3932,ribosetreated,aged_control,loaded,TB
599205,87_9.txt,9,87,4.475212,0.065009,tb,189.656443,2.653332,68.074776,0.002057,0.541498,21.892179,ribosetreated,aged_control,loaded,TB
599205,88_0.txt,0,88,3.467357,0.04533,tb,8.794635,1.93288,66.393403,0.001871,0.52316,41.993834,ribosetreated,aged_control,loaded,TB
599205,88_1.txt,1,88,3.843227,0.05556,tb,14.914612,2.003644,65.743991,0.004516,0.456395,80.692521,ribosetreated,aged_control,loaded,TB
599205,88_6.txt,6,88,4.558096,0.093077,tb,4.99409,2.273652,67.337283,0.004153,0.523158,24.813615,ribosetreated,aged_control,loaded,TB
599205,88_10.txt,10,88,5.113401,0.038707,tb,8.25467,1.936237,66.863021,0.002131,0.492008,23.831601,ribosetreated,aged_control,loaded,TB
599205,88_11.txt,11,88,5.748668,0.04105,tb,176.487436,1.733201,65.572748,0.003122,0.553227,318.7721,ribosetreated,aged_control,loaded,TB
599205,89_0.txt,0,89,3.389901,0.064569,tb,4.930872,2.359191,67.357658,0.000406,0.458092,30.57256,ribosetreated,aged_control,loaded,TB
599205,89_1.txt,1,89,3.753121,0.0395,tb,179.978057,1.935339,66.592505,0.003796,0.58033,34.366285,ribosetreated,aged_control,loaded,TB
599205,89_2.txt,2,89,4.100343,0.071233,tb,11.719272,1.504837,66.508536,0.00082,0.475416,35.07351,ribosetreated,aged_control,loaded,TB
599205,89_4.txt,4,89,4.038833,0.06841,tb,6.576669,2.055869,66.638928,0.002263,0.455996,44.05466,ribosetreated,aged_control,loaded,TB
599205,89_5.txt,5,89,4.033768,0.030101,tb,3.233071,1.712615,67.186636,0.003396,0.826319,23.942243,ribosetreated,aged_control,loaded,TB
599205,89_7.txt,7,89,4.159664,0.060007,tb,5.654791,2.072672,66.827991,0.002932,0.4075,32.474484,ribosetreated,aged_control,loaded,TB
599205,90_1.txt,1,90,3.715832,0.06875,tb,8.832383,1.647119,67.268623,0.003138,1.028431,27.658523,ribosetreated,aged_control,loaded,TB
599205,90_7.txt,7,90,3.799156,0.038644,tb,5.948387,1.227139,66.532237,0.002615,0.775794,35.181402,ribosetreated,aged_control,loaded,TB
599205,90_8.txt,8,90,3.916275,0.042622,tb,-0.470774,1.576515,66.385245,0.006162,0.777183,52.2067,ribosetreated,aged_control,loaded,TB
599205,90_12.txt,12,90,4.991581,0.046871,tb,21.080136,3.163199,68.414019,0.00042,0.227437,19.419852,ribosetreated,aged_control,loaded,TB
599205,91_3.txt,3,91,3.795885,0.04073,tb,10.531083,1.801247,65.623522,0.008029,0.592058,305.147292,ribosetreated,aged_control,loaded,TB
599205,91_5.txt,5,91,3.549141,0.073469,tb,7.801663,1.653945,65.369531,0.007188,1.065213,320.528267,ribosetreated,aged_control,loaded,TB
599205,91_6.txt,6,91,3.303662,0.035837,tb,9.556153,1.805094,66.797473,0.00599,0.573687,53.179867,ribosetreated,aged_control,loaded,TB
599205,91_7.txt,7,91,3.289022,0.055927,tb,14.42735,2.722205,66.55391,0.004112,0.365697,50.47713,ribosetreated,aged_control,loaded,TB
599205,91_8.txt,8,91,3.613824,0.038093,tb,1.545666,1.471838,65.959906,0.004993,0.573686,58.725938,ribosetreated,aged_control,loaded,TB
599205,92_1.txt,1,92,3.31932,0.046502,tb,182.825419,2.333732,65.251404,0.004431,0.515405,224.187337,ribosetreated,aged_control,loaded,TB
599205,92_3.txt,3,92,3.246889,0.087478,tb,4.6208,1.98429,65.581482,0.004242,0.45412,227.03341,ribosetreated,aged_control,loaded,TB
599205,92_5.txt,5,92,3.260909,0.034954,tb,6.958965,1.283052,65.594073,0.006142,0.977913,43.606748,ribosetreated,aged_control,loaded,TB
599205,92_8.txt,8,92,3.222526,0.056738,tb,5.092593,1.625803,66.283973,0.005417,0.46749,57.934179,ribosetreated,aged_control,loaded,TB
599205,92_9.txt,9,92,3.475862,0.028644,tb,8.163225,2.138081,66.494925,0.002294,0.417392,28.490148,ribosetreated,aged_control,loaded,TB
599205,92_12.txt,12,92,4.60028,0.070751,tb,6.041407,2.892383,65.264336,0.004724,0.40343,239.976906,ribosetreated,aged_control,loaded,TB
599205,93_2.txt,2,93,3.000475,0.043326,tb,1.753398,1.511768,66.181279,0.004881,0.977902,29.923544,ribosetreated,aged_control,loaded,TB
599205,93_4.txt,4,93,2.831875,0.078087,tb,3.797932,1.644221,66.176832,0.005199,0.640903,44.674155,ribosetreated,aged_control,loaded,TB
599205,93_10.txt,10,93,2.986752,0.03882,tb,20.885467,3.019309,65.892586,0.004599,0.371582,34.555837,ribosetreated,aged_control,loaded,TB
599205,93_11.txt,11,93,3.042825,0.02625,tb,10.669458,2.398422,66.843704,0.001193,0.388566,24.462271,ribosetreated,aged_control,loaded,TB
599205,94_0.txt,0,94,2.349161,0.03756,tb,3.873915,1.329851,65.939129,0.004669,0.876859,34.082799,ribosetreated,aged_control,loaded,TB
599205,94_1.txt,1,94,2.771935,0.050874,tb,-0.769711,1.488259,66.533169,0.002513,0.573686,25.425598,ribosetreated,aged_control,loaded,TB
599205,94_2.txt,2,94,2.935437,0.045163,tb,178.4024,1.510316,65.885057,0.004103,0.684779,45.30581,ribosetreated,aged_control,loaded,TB
599205,94_3.txt,3,94,2.680926,0.030932,tb,189.999999,1.95159,66.322127,0.004705,0.639196,34.636156,ribosetreated,aged_control,loaded,TB
599205,94_4.txt,4,94,2.674782,0.045612,tb,9.304107,1.552063,65.286521,0.00484,2.139988,86.396719,ribosetreated,aged_control,loaded,TB
599205,94_5.txt,5,94,2.80007,0.058088,tb,10.223891,2.197056,65.94933,0.002951,0.452795,44.075622,ribosetreated,aged_control,loaded,TB
599205,94_7.txt,7,94,2.90774,0.067127,tb,187.811962,1.951195,66.034163,0.004668,0.729524,41.965831,ribosetreated,aged_control,loaded,TB
599205,94_8.txt,8,94,3.121157,0.063406,tb,11.459828,1.274303,65.316477,0.00738,5.273026,105.807747,ribosetreated,aged_control,loaded,TB
599205,94_10.txt,10,94,2.634847,0.046441,tb,3.702426,1.364224,66.995332,0.005328,0.573686,27.392449,ribosetreated,aged_control,loaded,TB
599205,94_11.txt,11,94,2.622103,0.060697,tb,5.30984,1.438237,64.990408,0.009619,0.659256,224.015598,ribosetreated,aged_control,loaded,TB
599205,95_2.txt,2,95,2.777028,0.047268,tb,14.405713,1.798086,66.666363,0.004537,0.72542,31.173067,ribosetreated,aged_control,loaded,TB
599205,95_3.txt,3,95,2.776847,0.044133,tb,2.955175,1.767487,66.272682,0.002912,0.606498,34.181154,ribosetreated,aged_control,loaded,TB
599205,95_4.txt,4,95,2.51107,0.02961,tb,5.833469,1.872441,67.114788,0.004043,0.478169,21.496916,ribosetreated,aged_control,loaded,TB
599205,95_5.txt,5,95,2.513114,0.027757,tb,3.080689,1.411269,66.617409,0.00371,1.508654,27.261073,ribosetreated,aged_control,loaded,TB
599205,95_6.txt,6,95,2.655521,0.045132,tb,178.364399,1.640614,65.570515,0.001333,0.645277,38.096464,ribosetreated,aged_control,loaded,TB
599205,95_7.txt,7,95,3.173649,0.036519,tb,182.542452,1.772105,65.250356,0.004808,0.663853,198.128509,ribosetreated,aged_control,loaded,TB
599205,95_8.txt,8,95,3.281318,0.050403,tb,9.871135,2.114208,65.958118,0.005921,0.502929,57.316667,ribosetreated,aged_control,loaded,TB
599205,95_9.txt,9,95,3.001742,0.049928,tb,1.146818,1.913997,65.509597,0.005767,0.528405,122.879148,ribosetreated,aged_control,loaded,TB
599205,95_10.txt,10,95,2.606906,0.072601,tb,187.993552,1.510417,66.24629,0.004642,0.743843,36.562951,ribosetreated,aged_control,loaded,TB
599205,95_11.txt,11,95,2.464938,0.039436,tb,4.920203,1.687599,65.47173,0.005032,0.624213,58.394581,ribosetreated,aged_control,loaded,TB
599205,96_0.txt,0,96,2.349447,0.027633,tb,13.208902,2.306039,65.78722,0.004967,0.445516,48.470648,ribosetreated,aged_control,loaded,TB
599205,96_3.txt,3,96,2.489086,0.035488,tb,182.381931,1.820619,66.179679,0.004298,0.65145,30.803965,ribosetreated,aged_control,loaded,TB
599205,96_5.txt,5,96,2.232362,0.039728,tb,178.139873,1.831114,65.025352,0.005355,0.700832,151.013704,ribosetreated,aged_control,loaded,TB
599205,96_7.txt,7,96,3.191854,0.038571,tb,190,1.812635,65.589102,0.003666,0.63472,46.051401,ribosetreated,aged_control,loaded,TB
599205,96_8.txt,8,96,3.071341,0.03259,tb,187.217395,1.992759,66.66059,0.00248,0.609977,27.117434,ribosetreated,aged_control,loaded,TB
599205,96_9.txt,9,96,2.898384,0.032963,tb,175.726925,1.509923,66.24307,0.001529,0.655084,32.163934,ribosetreated,aged_control,loaded,TB
599205,96_10.txt,10,96,2.699702,0.059965,tb,11.068155,2.217417,65.709164,0.005113,0.427756,38.484398,ribosetreated,aged_control,loaded,TB
599205,96_12.txt,12,96,3.25731,0.035889,tb,9.412122,1.305187,66.352861,0.004636,1.040575,34.65804,ribosetreated,aged_control,loaded,TB
599205,97_0.txt,0,97,2.6022,0.054593,tb,-5.008202,1.566268,66.261374,0.004031,0.658224,32.446355,ribosetreated,aged_control,loaded,TB
599205,97_2.txt,2,97,2.283906,0.032999,tb,3.246238,1.64017,66.046319,0.003869,0.573686,37.741934,ribosetreated,aged_control,loaded,TB
599205,97_3.txt,3,97,2.547961,0.039021,tb,4.917878,1.408852,66.232734,0.003794,0.550233,35.64465,ribosetreated,aged_control,loaded,TB
599205,97_4.txt,4,97,2.223799,0.055497,tb,10.758955,1.596139,66.428905,0.003393,1.281616,36.558695,ribosetreated,aged_control,loaded,TB
599205,97_5.txt,5,97,2.162972,0.05489,tb,173.71249,1.139126,65.066945,0.004223,0.859495,114.75169,ribosetreated,aged_control,loaded,TB
599205,97_12.txt,12,97,3.300452,0.074551,tb,5.283742,2.146724,65.478949,0.007238,0.500203,37.912883,ribosetreated,aged_control,loaded,TB
599205,98_1.txt,1,98,2.396814,0.049581,tb,189.673316,1.737811,65.794133,0.004302,0.725265,32.19418,ribosetreated,aged_control,loaded,TB
599205,98_2.txt,2,98,2.419131,0.056658,tb,177.531104,1.685933,66.008819,0.004085,0.669454,34.321103,ribosetreated,aged_control,loaded,TB
599205,98_3.txt,3,98,2.752886,0.032609,tb,177.066789,1.772534,64.994515,0.004093,0.678385,215.132664,ribosetreated,aged_control,loaded,TB
599205,98_4.txt,4,98,2.393092,0.027851,tb,26.480728,4.679811,66.540374,0.003747,0.881268,29.5241,ribosetreated,aged_control,loaded,TB
599205,98_5.txt,5,98,2.221413,0.077261,tb,184.777778,2.013837,65.885957,0.005415,0.63811,32.212301,ribosetreated,aged_control,loaded,TB
599205,98_6.txt,6,98,2.293463,0.045192,tb,0.363904,2.008582,65.639032,0.005781,1.230533,44.625812,ribosetreated,aged_control,loaded,TB
599205,98_7.txt,7,98,2.591681,0.035462,tb,183.401724,2.149028,65.437616,0.006257,0.606981,56.645356,ribosetreated,aged_control,loaded,TB
599205,98_9.txt,9,98,2.673221,0.028172,tb,5.146114,1.228147,65.977088,0.003945,0.674742,41.152836,ribosetreated,aged_control,loaded,TB
599205,98_10.txt,10,98,2.382751,0.053114,tb,4.746436,1.85627,66.127578,0.003015,0.67474,32.501153,ribosetreated,aged_control,loaded,TB
599205,98_11.txt,11,98,2.683159,0.057239,tb,4.725039,1.408413,66.4374,0.00436,1.07895,27.525749,ribosetreated,aged_control,loaded,TB
599205,98_12.txt,12,98,3.169215,0.060073,tb,180.768686,1.380259,65.179827,0.007746,0.782191,55.633935,ribosetreated,aged_control,loaded,TB
599205,99_2.txt,2,99,2.374046,0.039756,tb,180.783026,1.436396,66.418751,0.00572,0.667068,30.299176,ribosetreated,aged_control,loaded,TB
599205,99_3.txt,3,99,2.606076,0.029617,tb,-2.184812,1.641145,66.440336,0.004941,0.725256,27.976676,ribosetreated,aged_control,loaded,TB
599205,99_5.txt,5,99,2.340226,0.05353,tb,7.822021,1.818146,66.061123,0.003112,0.952252,32.197544,ribosetreated,aged_control,loaded,TB
